Pos.x [m];Pos.y [m];Pos.z [m];Idp;Vel.x [m/s];Vel.y [m/s];Vel.z [m/s];Rhop [kg/m^3];Type;Press [Pa];Mk;
  3.9000001E+00;  1.0000000E+00;  0.0000000E+00;38;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097862E+03;0;  1.2852773E+04;11;
  3.9500000E+00;  1.0000000E+00;  0.0000000E+00;39;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0104537E+03;0;  1.3757106E+04;11;
  4.0000000E+00;  1.0000000E+00;  0.0000000E+00;40;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0098483E+03;0;  1.2936714E+04;11;
  4.0500002E+00;  1.0000000E+00;  0.0000000E+00;41;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0102789E+03;0;  1.3519865E+04;11;
  4.0999999E+00;  1.0000000E+00;  0.0000000E+00;42;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0098198E+03;0;  1.2898165E+04;11;
  4.1500001E+00;  1.0000000E+00;  0.0000000E+00;43;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0100796E+03;0;  1.3249802E+04;11;
  4.1999998E+00;  1.0000000E+00;  0.0000000E+00;44;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097557E+03;0;  1.2811516E+04;11;
  4.2500000E+00;  1.0000000E+00;  0.0000000E+00;45;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0099203E+03;0;  1.3034229E+04;11;
  4.3000002E+00;  1.0000000E+00;  0.0000000E+00;46;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097073E+03;0;  1.2746098E+04;11;
  4.3499999E+00;  1.0000000E+00;  0.0000000E+00;47;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0098088E+03;0;  1.2883309E+04;11;
  4.4000001E+00;  1.0000000E+00;  0.0000000E+00;48;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097171E+03;0;  1.2759378E+04;11;
  4.4499998E+00;  1.0000000E+00;  0.0000000E+00;49;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0098483E+03;0;  1.2936796E+04;11;
  4.5000000E+00;  1.0000000E+00;  0.0000000E+00;50;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0098684E+03;0;  1.2963957E+04;11;
  4.5500002E+00;  1.0000000E+00;  0.0000000E+00;51;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0099983E+03;0;  1.3139718E+04;11;
  4.5999999E+00;  1.0000000E+00;  0.0000000E+00;52;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0101439E+03;0;  1.3336865E+04;11;
  4.6500001E+00;  1.0000000E+00;  0.0000000E+00;53;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0101942E+03;0;  1.3405019E+04;11;
  4.6999998E+00;  1.0000000E+00;  0.0000000E+00;54;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0104370E+03;0;  1.3734407E+04;11;
  4.7500000E+00;  1.0000000E+00;  0.0000000E+00;55;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0103394E+03;0;  1.3601899E+04;11;
  4.8000002E+00;  1.0000000E+00;  0.0000000E+00;56;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0104953E+03;0;  1.3813534E+04;11;
  4.8499999E+00;  1.0000000E+00;  0.0000000E+00;57;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0100651E+03;0;  1.3230211E+04;11;
  4.9000001E+00;  1.0000000E+00;  0.0000000E+00;58;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0104397E+03;0;  1.3738052E+04;11;
  4.9499998E+00;  1.0000000E+00;  0.0000000E+00;59;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0094753E+03;0;  1.2432795E+04;11;
  5.0000000E+00;  1.0000000E+00;  0.0000000E+00;60;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0095659E+03;0;  1.2555146E+04;11;
  5.0500002E+00;  1.0000000E+00;  0.0000000E+00;61;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0084727E+03;0;  1.1083817E+04;11;
  5.0999999E+00;  1.0000000E+00;  0.0000000E+00;62;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0067530E+03;0;  8.7885381E+03;11;
  5.0999999E+00;  1.0000000E+00;  5.0000001E-02;63;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0110464E+03;0;  1.4563077E+04;11;
  5.1500001E+00;  1.0000000E+00;  0.0000000E+00;64;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0012092E+03;0;  1.5477349E+03;11;
  5.1500001E+00;  1.0000000E+00;  5.0000001E-02;65;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0118453E+03;0;  1.5653902E+04;11;
  5.1999998E+00;  1.0000000E+00;  5.0000001E-02;66;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0135112E+03;0;  1.7945162E+04;11;
  5.2500000E+00;  1.0000000E+00;  5.0000001E-02;67;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0134781E+03;0;  1.7899439E+04;11;
  5.3000002E+00;  1.0000000E+00;  5.0000001E-02;68;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0124561E+03;0;  1.6491369E+04;11;
  5.3499999E+00;  1.0000000E+00;  5.0000001E-02;69;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0081243E+03;0;  1.0616932E+04;11;
  5.3499999E+00;  1.0000000E+00;  1.0000000E-01;70;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097771E+03;0;  1.2840478E+04;11;
  5.4000001E+00;  1.0000000E+00;  5.0000001E-02;71;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0010396E+03;0;  1.3299591E+03;11;
  5.4000001E+00;  1.0000000E+00;  1.0000000E-01;72;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0106034E+03;0;  1.3960345E+04;11;
  5.4499998E+00;  1.0000000E+00;  1.0000000E-01;73;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0113197E+03;0;  1.4935604E+04;11;
  5.5000000E+00;  1.0000000E+00;  1.0000000E-01;74;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0123332E+03;0;  1.6322578E+04;11;
  5.5500002E+00;  1.0000000E+00;  1.0000000E-01;75;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0111583E+03;0;  1.4715527E+04;11;
  5.5999999E+00;  1.0000000E+00;  1.0000000E-01;76;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0072361E+03;0;  9.4310205E+03;11;
  5.6500001E+00;  1.0000000E+00;  1.0000000E-01;78;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0009967E+03;0;  1.2749038E+03;11;
  3.3499999E+00;  1.0000000E+00;  1.5000001E-01;400;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  2.0000000E-01;401;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  1.5000001E-01;449;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  2.0000000E-01;450;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4500000E+00;  1.0000000E+00;  1.5000001E-01;498;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0005099E+03;3;  6.5133337E+02;21;
  3.4500000E+00;  1.0000000E+00;  2.0000000E-01;499;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0003640E+03;3;  4.6473392E+02;21;
  3.5000000E+00;  1.0000000E+00;  1.5000001E-01;547;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0101919E+03;3;  1.3401958E+04;21;
  3.5000000E+00;  1.0000000E+00;  2.0000000E-01;548;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0084155E+03;3;  1.1007027E+04;21;
  5.5999999E+00;  1.0000000E+00;  1.5000001E-01;77;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0088554E+03;0;  1.1597789E+04;11;
  5.6500001E+00;  1.0000000E+00;  1.5000001E-01;79;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0095009E+03;0;  1.2467393E+04;11;
  5.6999998E+00;  1.0000000E+00;  1.5000001E-01;80;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0098348E+03;0;  1.2918553E+04;11;
  5.7500000E+00;  1.0000000E+00;  1.5000001E-01;81;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0108615E+03;0;  1.4311296E+04;11;
  5.8000002E+00;  1.0000000E+00;  1.5000001E-01;82;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0110571E+03;0;  1.4577545E+04;11;
  5.8499999E+00;  1.0000000E+00;  1.5000001E-01;83;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0075645E+03;0;  9.8687314E+03;11;
  5.8499999E+00;  1.0000000E+00;  2.0000000E-01;84;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0087694E+03;0;  1.1482188E+04;11;
  5.9000001E+00;  1.0000000E+00;  1.5000001E-01;85;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0009691E+03;0;  1.2394347E+03;11;
  5.9000001E+00;  1.0000000E+00;  2.0000000E-01;86;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0092366E+03;0;  1.2110876E+04;11;
  5.9499998E+00;  1.0000000E+00;  2.0000000E-01;87;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0095902E+03;0;  1.2587950E+04;11;
  6.0000000E+00;  1.0000000E+00;  2.0000000E-01;88;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0102521E+03;0;  1.3483618E+04;11;
  6.0500002E+00;  1.0000000E+00;  2.0000000E-01;89;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0112087E+03;0;  1.4784258E+04;11;
  6.0999999E+00;  1.0000000E+00;  2.0000000E-01;90;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0077297E+03;0;  1.0089294E+04;11;
  6.1500001E+00;  1.0000000E+00;  2.0000000E-01;92;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0009490E+03;0;  1.2137565E+03;11;
  3.3499999E+00;  1.0000000E+00;  2.5000000E-01;402;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  3.0000001E-01;403;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  3.4999999E-01;404;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  2.5000000E-01;451;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  3.0000001E-01;452;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  3.4999999E-01;453;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4500000E+00;  1.0000000E+00;  2.5000000E-01;500;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0004727E+03;3;  6.0371198E+02;21;
  3.4500000E+00;  1.0000000E+00;  3.0000001E-01;501;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0003555E+03;3;  4.5381302E+02;21;
  3.4500000E+00;  1.0000000E+00;  3.4999999E-01;502;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0004371E+03;3;  5.5820831E+02;21;
  3.5000000E+00;  1.0000000E+00;  2.5000000E-01;549;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097877E+03;3;  1.2854836E+04;21;
  3.5000000E+00;  1.0000000E+00;  3.0000001E-01;550;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0084938E+03;3;  1.1112150E+04;21;
  3.5000000E+00;  1.0000000E+00;  3.4999999E-01;551;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0092294E+03;3;  1.2101253E+04;21;
  6.0999999E+00;  1.0000000E+00;  2.5000000E-01;91;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0093889E+03;0;  1.2316272E+04;11;
  6.1500001E+00;  1.0000000E+00;  2.5000000E-01;93;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0091848E+03;0;  1.2041137E+04;11;
  6.1999998E+00;  1.0000000E+00;  2.5000000E-01;94;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0097397E+03;0;  1.2789900E+04;11;
  6.2500000E+00;  1.0000000E+00;  2.5000000E-01;95;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0100913E+03;0;  1.3265674E+04;11;
  6.3000002E+00;  1.0000000E+00;  2.5000000E-01;96;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0104360E+03;0;  1.3732999E+04;11;
  6.3499999E+00;  1.0000000E+00;  2.5000000E-01;97;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0071434E+03;0;  9.3075918E+03;11;
  6.3499999E+00;  1.0000000E+00;  3.0000001E-01;98;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0091714E+03;0;  1.2023130E+04;11;
  6.4000001E+00;  1.0000000E+00;  2.5000000E-01;99;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0009008E+03;0;  1.1519224E+03;11;
  6.4000001E+00;  1.0000000E+00;  3.0000001E-01;100;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0087336E+03;0;  1.1434044E+04;11;
  6.4499998E+00;  1.0000000E+00;  3.0000001E-01;101;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0090853E+03;0;  1.1907063E+04;11;
  6.5000000E+00;  1.0000000E+00;  3.0000001E-01;102;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0089687E+03;0;  1.1750156E+04;11;
  6.5500002E+00;  1.0000000E+00;  3.0000001E-01;103;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0087303E+03;0;  1.1429616E+04;11;
  6.5999999E+00;  1.0000000E+00;  3.0000001E-01;104;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0063079E+03;0;  8.1983359E+03;11;
  6.5999999E+00;  1.0000000E+00;  3.4999999E-01;105;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0072416E+03;0;  9.4382549E+03;11;
  6.6500001E+00;  1.0000000E+00;  3.0000001E-01;106;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0008179E+03;0;  1.0455938E+03;11;
  6.6500001E+00;  1.0000000E+00;  3.4999999E-01;107;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0073831E+03;0;  9.6268271E+03;11;
  6.6999998E+00;  1.0000000E+00;  3.4999999E-01;108;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0080228E+03;0;  1.0481006E+04;11;
  6.7500000E+00;  1.0000000E+00;  3.4999999E-01;109;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0081179E+03;0;  1.0608271E+04;11;
  6.8000002E+00;  1.0000000E+00;  3.4999999E-01;110;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0079907E+03;0;  1.0438139E+04;11;
  6.8499999E+00;  1.0000000E+00;  3.4999999E-01;111;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0060226E+03;0;  7.8208535E+03;11;
  6.9000001E+00;  1.0000000E+00;  3.4999999E-01;113;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0007666E+03;0;  9.7989825E+02;11;
  3.3499999E+00;  1.0000000E+00;  4.0000001E-01;405;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  4.4999999E-01;406;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  4.0000001E-01;454;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  4.4999999E-01;455;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4500000E+00;  1.0000000E+00;  4.0000001E-01;503;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0003248E+03;3;  4.1465848E+02;21;
  3.4500000E+00;  1.0000000E+00;  4.4999999E-01;504;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0003777E+03;3;  4.8228650E+02;21;
  3.5000000E+00;  1.0000000E+00;  4.0000001E-01;552;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0080663E+03;3;  1.0539320E+04;21;
  3.5000000E+00;  1.0000000E+00;  4.4999999E-01;553;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0082715E+03;3;  1.0814021E+04;21;
  6.8499999E+00;  1.0000000E+00;  4.0000001E-01;112;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0063240E+03;0;  8.2196768E+03;11;
  6.9000001E+00;  1.0000000E+00;  4.0000001E-01;114;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0066183E+03;0;  8.6098232E+03;11;
  6.9499998E+00;  1.0000000E+00;  4.0000001E-01;115;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0074315E+03;0;  9.6913477E+03;11;
  7.0000000E+00;  1.0000000E+00;  4.0000001E-01;116;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0076580E+03;0;  9.9934482E+03;11;
  7.0500002E+00;  1.0000000E+00;  4.0000001E-01;117;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0076417E+03;0;  9.9716934E+03;11;
  7.0999999E+00;  1.0000000E+00;  4.0000001E-01;118;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0058922E+03;0;  7.6484785E+03;11;
  7.0999999E+00;  1.0000000E+00;  4.4999999E-01;119;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0063474E+03;0;  8.2505596E+03;11;
  7.1500001E+00;  1.0000000E+00;  4.0000001E-01;120;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0007343E+03;0;  9.3845795E+02;11;
  7.1500001E+00;  1.0000000E+00;  4.4999999E-01;121;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0062946E+03;0;  8.1806353E+03;11;
  7.1999998E+00;  1.0000000E+00;  4.4999999E-01;122;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0068393E+03;0;  8.9031660E+03;11;
  7.2500000E+00;  1.0000000E+00;  4.4999999E-01;123;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0069423E+03;0;  9.0400840E+03;11;
  7.3000002E+00;  1.0000000E+00;  4.4999999E-01;124;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0068818E+03;0;  8.9596914E+03;11;
  7.3499999E+00;  1.0000000E+00;  4.4999999E-01;125;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0055338E+03;0;  7.1755200E+03;11;
  7.4000001E+00;  1.0000000E+00;  4.4999999E-01;127;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0006830E+03;0;  8.7279541E+02;11;
  3.3499999E+00;  1.0000000E+00;  5.0000000E-01;407;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  5.5000001E-01;408;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.3499999E+00;  1.0000000E+00;  6.0000002E-01;409;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  5.0000000E-01;456;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  5.5000001E-01;457;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4000001E+00;  1.0000000E+00;  6.0000002E-01;458;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0000000E+03;3;  0.0000000E+00;21;
  3.4500000E+00;  1.0000000E+00;  5.0000000E-01;505;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0002874E+03;3;  3.6685599E+02;21;
  3.4500000E+00;  1.0000000E+00;  5.5000001E-01;506;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0003261E+03;3;  4.1629626E+02;21;
  3.4500000E+00;  1.0000000E+00;  6.0000002E-01;507;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0002546E+03;3;  3.2498889E+02;21;
  3.5000000E+00;  1.0000000E+00;  5.0000000E-01;554;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0073058E+03;3;  9.5237793E+03;21;
  3.5000000E+00;  1.0000000E+00;  5.5000001E-01;555;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0073259E+03;3;  9.5506143E+03;21;
  3.5000000E+00;  1.0000000E+00;  6.0000002E-01;556;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0065159E+03;3;  8.4739795E+03;21;
  7.3499999E+00;  1.0000000E+00;  5.0000000E-01;126;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0058090E+03;0;  7.5386060E+03;11;
  7.4000001E+00;  1.0000000E+00;  5.0000000E-01;128;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0055958E+03;0;  7.2572812E+03;11;
  7.4499998E+00;  1.0000000E+00;  5.0000000E-01;129;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0059840E+03;0;  7.7697803E+03;11;
  7.5000000E+00;  1.0000000E+00;  5.0000000E-01;130;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0060229E+03;0;  7.8212568E+03;11;
  7.5500002E+00;  1.0000000E+00;  5.0000000E-01;131;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0057482E+03;0;  7.4582715E+03;11;
  7.5999999E+00;  1.0000000E+00;  5.0000000E-01;132;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0049930E+03;0;  6.4637256E+03;11;
  7.5999999E+00;  1.0000000E+00;  5.5000001E-01;133;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0049300E+03;0;  6.3809756E+03;11;
  7.6500001E+00;  1.0000000E+00;  5.0000000E-01;134;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0006411E+03;0;  8.1910785E+02;11;
  7.6500001E+00;  1.0000000E+00;  5.5000001E-01;135;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0051282E+03;0;  6.6414390E+03;11;
  7.6999998E+00;  1.0000000E+00;  5.5000001E-01;136;  0.0000000E+00;  0.0000000E+00;  0.0000000E+00;  1.0056843E+03;0;  7.3740200E+03;11;
